timestamp,aep,comed,dayton,pjme
2015-05-01,13236.2916666667,10019.5416666667,1746.0416666667,25908.5000000000
2015-05-02,12008.0833333333,9074.5833333333,1508.8333333333,23798.7083333333
2015-05-03,11632.5000000000,8760.7916666667,1447.7083333333,23511.3333333333
2015-05-04,13453.9166666667,10299.0416666667,1794.7916666667,27849.8333333333
2015-05-05,14051.2916666667,10089.8750000000,1916.7500000000,29471.4166666667
2015-05-06,14287.5416666667,10474.8750000000,1984.0000000000,28948.6666666667
2015-05-07,14697.7083333333,11133.0000000000,2084.7916666667,28639.0000000000
2015-05-08,15018.5833333333,11628.2916666667,2094.5000000000,29654.4583333333
2015-05-09,13824.6250000000,9470.8750000000,1848.8333333333,26592.4166666667
2015-05-10,13458.7916666667,8549.3750000000,1772.8333333333,27798.8333333333
2015-05-11,15372.6666666667,10220.0416666667,2127.4583333333,33162.9166666667
2015-05-12,14156.6250000000,10100.1250000000,1841.0833333333,33645.1250000000
2015-05-13,13288.0000000000,10073.1666666667,1764.5000000000,27868.7083333333
2015-05-14,13281.3333333333,10165.4166666667,1777.0833333333,26802.0833333333
2015-05-15,13575.0416666667,10490.7083333333,1879.8333333333,26923.0833333333
2015-05-16,13015.6250000000,10217.6250000000,1734.2500000000,27092.2083333333
2015-05-17,13353.7083333333,10513.9583333333,1764.1250000000,29222.5833333333
2015-05-18,15406.9583333333,11674.0416666667,2093.5416666667,32917.8750000000
2015-05-19,14287.8750000000,9954.0833333333,1842.4583333333,32169.0833333333
2015-05-20,13309.8333333333,10133.1666666667,1760.3750000000,28303.7916666667
2015-05-21,13198.1250000000,10189.7083333333,1770.0416666667,26886.7083333333
2015-05-22,13072.0416666667,9893.8333333333,1750.6250000000,26477.9166666667
2015-05-23,11724.0416666667,9112.3750000000,1521.8750000000,23496.5833333333
2015-05-24,11953.2500000000,8781.5416666667,1551.0000000000,24053.4166666667
2015-05-25,12845.2083333333,9648.5416666667,1605.7916666667,28012.9166666667
2015-05-26,15173.6250000000,11402.3333333333,2084.1250000000,34207.8750000000
2015-05-27,15266.9166666667,11416.7500000000,2150.1666666667,35776.6666666667
2015-05-28,15276.5000000000,11833.1666666667,2169.5416666667,36105.1666666667
2015-05-29,15473.9583333333,12422.0000000000,2208.4583333333,34377.5416666667
2015-05-30,14421.4583333333,10112.8750000000,2006.0000000000,33150.1250000000
2015-05-31,13153.2500000000,8476.5833333333,1604.7083333333,33146.3750000000
2015-06-01,13506.6666666667,9751.0000000000,1747.1666666667,32486.4583333333
2015-06-02,13361.8750000000,10133.5833333333,1786.1250000000,28022.5833333333
2015-06-03,13451.6666666667,10680.5833333333,1836.0416666667,27229.0000000000
2015-06-04,14515.9583333333,11618.2916666667,2036.0416666667,27265.3333333333
2015-06-05,15127.7083333333,10833.1666666667,2101.6666666667,27642.2916666667
2015-06-06,13253.2916666667,9313.9583333333,1738.0833333333,26893.3333333333
2015-06-07,13327.0833333333,9473.7916666667,1773.2916666667,25840.5833333333
2015-06-08,15343.4583333333,12144.3750000000,2091.7083333333,31654.5416666667
2015-06-09,14711.0416666667,12302.7500000000,1964.5416666667,33907.0833333333
2015-06-10,15749.6666666667,14467.9583333333,2209.7916666667,33790.2916666667
2015-06-11,16883.5833333333,12161.4166666667,2431.7500000000,38304.2500000000
2015-06-12,16649.0833333333,10839.0416666667,2356.7500000000,41062.9583333333
2015-06-13,15364.5000000000,10696.3333333333,2189.3333333333,36591.4166666667
2015-06-14,15240.5000000000,11515.7500000000,2161.0416666667,35372.6666666667
2015-06-15,17295.0416666667,13328.6250000000,2468.3750000000,38657.9166666667
2015-06-16,17095.8750000000,12134.1666666667,2420.9166666667,39095.2083333333
2015-06-17,15675.7916666667,10844.9583333333,2204.7083333333,35478.5833333333
2015-06-18,16686.8333333333,12383.7083333333,2353.1666666667,32972.5000000000
2015-06-19,15573.1250000000,10658.4166666667,2098.3333333333,35631.4166666667
2015-06-20,14248.5416666667,10039.5000000000,1875.1666666667,32405.9583333333
2015-06-21,14815.4166666667,11286.0416666667,1961.8333333333,34779.1666666667
2015-06-22,16951.4583333333,13478.5416666667,2430.3333333333,39498.5833333333
2015-06-23,17538.5000000000,13220.3750000000,2519.7083333333,40710.7083333333
2015-06-24,16311.8750000000,12238.7083333333,2186.7500000000,35276.0416666667
2015-06-25,15742.3333333333,12383.2083333333,2116.4583333333,33747.6666666667
2015-06-26,15585.2083333333,10930.9166666667,2074.6666666667,33009.9166666667
2015-06-27,13331.5833333333,9849.3750000000,1605.7083333333,27903.7500000000
2015-06-28,12460.0416666667,9685.1250000000,1548.0416666667,26893.2500000000
2015-06-29,13699.5833333333,11416.1666666667,1745.7500000000,30754.8750000000
2015-06-30,14300.6666666667,11762.4166666667,1833.7083333333,33739.8750000000
2015-07-01,14133.0833333333,10624.5000000000,1908.3750000000,35255.4583333333
2015-07-02,13831.4583333333,10254.0000000000,1868.6666666667,31838.6666666667
2015-07-03,12605.5000000000,9719.8333333333,1637.8750000000,30024.8750000000
2015-07-04,12572.7916666667,9769.5416666667,1619.5000000000,28120.1250000000
2015-07-05,12874.1666666667,10811.6250000000,1671.8750000000,30047.0000000000
2015-07-06,15523.1666666667,13302.6666666667,2173.2916666667,36481.5416666667
2015-07-07,16014.3750000000,11562.7916666667,2270.9166666667,40018.2916666667
2015-07-08,14753.7500000000,10379.2500000000,1984.8750000000,39732.7916666667
2015-07-09,15326.2916666667,10792.4166666667,2129.2500000000,38198.1666666667
2015-07-10,15226.8333333333,11624.5833333333,2014.8333333333,36590.1666666667
2015-07-11,14082.7083333333,10728.5416666667,1857.7083333333,33632.2083333333
2015-07-12,13648.6250000000,11409.9583333333,1867.8333333333,33315.2916666667
2015-07-13,15388.2083333333,14148.1666666667,2092.1250000000,37204.1250000000
2015-07-14,15595.7083333333,13674.0833333333,2256.7083333333,37932.5833333333
2015-07-15,14941.5833333333,11471.5416666667,2161.4583333333,36097.1250000000
2015-07-16,15007.2916666667,11250.9166666667,2098.9166666667,32758.3750000000
2015-07-17,16247.8333333333,14712.8750000000,2343.6250000000,33305.5833333333
2015-07-18,16278.0000000000,14368.9583333333,2231.3333333333,35298.8750000000
2015-07-19,15805.9166666667,13508.2500000000,2118.5416666667,40118.4166666667
2015-07-20,17108.9583333333,13734.7083333333,2451.6666666667,45447.4583333333
2015-07-21,17024.5833333333,13475.3750000000,2447.8750000000,41829.8333333333
2015-07-22,15861.1666666667,13078.0416666667,2160.7916666667,36072.9166666667
2015-07-23,15879.9583333333,13637.3750000000,2223.8333333333,34471.7083333333
2015-07-24,16163.8750000000,13995.4166666667,2273.5416666667,34256.8333333333
2015-07-25,15535.7500000000,14118.2916666667,2111.8333333333,33342.0416666667
2015-07-26,15503.7500000000,11978.4583333333,2110.4166666667,35324.3750000000
2015-07-27,17246.7500000000,14556.3750000000,2419.6250000000,38775.8333333333
2015-07-28,17927.3333333333,15569.5416666667,2596.0833333333,41357.5416666667
2015-07-29,18160.7916666667,15691.2500000000,2632.5000000000,42450.1666666667
2015-07-30,17459.7500000000,14472.2500000000,2444.2083333333,41629.4583333333
2015-07-31,16383.4166666667,14265.4166666667,2316.9166666667,38643.1666666667
2015-08-01,14698.8750000000,12686.2500000000,1993.7500000000,35476.2500000000
2015-08-02,14679.1666666667,13850.2083333333,2017.0833333333,34076.4583333333
2015-08-03,16225.7083333333,13981.0000000000,2249.3333333333,39094.1250000000
2015-08-04,16276.0416666667,13019.1250000000,2243.5833333333,40299.9583333333
2015-08-05,16361.0416666667,13042.0000000000,2250.0416666667,37527.8750000000
2015-08-06,15024.3750000000,13442.5416666667,1984.9583333333,34731.6666666667
2015-08-07,15015.1250000000,13276.7916666667,2029.7500000000,34073.1666666667
2015-08-08,14741.7916666667,12384.7083333333,1919.7083333333,31375.0000000000
2015-08-09,14785.0000000000,11111.0833333333,1944.7083333333,31477.6666666667
2015-08-10,16532.2916666667,13536.6666666667,2345.5833333333,33548.7500000000
2015-08-11,16296.2916666667,13205.0416666667,2296.5000000000,35386.5833333333
2015-08-12,15202.4583333333,12835.1250000000,2135.7083333333,35019.6250000000
2015-08-13,15342.2500000000,13556.3750000000,2158.2500000000,33739.4583333333
2015-08-14,15846.7500000000,14593.2083333333,2223.7500000000,34350.8750000000
2015-08-15,15102.5000000000,13590.5833333333,1990.2916666667,34896.4583333333
2015-08-16,15281.8750000000,13871.4166666667,2057.2500000000,36175.9583333333
2015-08-17,16849.0833333333,15073.2916666667,2342.0833333333,41400.8333333333
2015-08-18,16608.6250000000,14174.7083333333,2401.0000000000,41133.6666666667
2015-08-19,17216.9583333333,12884.0416666667,2436.8333333333,40871.7083333333
2015-08-20,15960.0833333333,11178.1666666667,2153.2083333333,40095.3333333333
2015-08-21,14818.4166666667,11876.6666666667,1986.0833333333,37396.2916666667
2015-08-22,13638.7500000000,11494.8333333333,1769.8750000000,31374.2916666667
2015-08-23,13947.2083333333,10647.2500000000,1856.8333333333,30483.6666666667
2015-08-24,15456.5416666667,10946.6250000000,2031.2083333333,36613.0416666667
2015-08-25,14201.3333333333,10605.4166666667,1854.5833333333,37286.0000000000
2015-08-26,13668.1666666667,10451.2916666667,1866.7083333333,33130.7500000000
2015-08-27,14116.7500000000,10695.6666666667,1947.2500000000,31765.0416666667
2015-08-28,14475.6250000000,10865.3333333333,1964.7083333333,31583.5833333333
2015-08-29,13805.7916666667,10196.0416666667,1882.1250000000,31094.0416666667
2015-08-30,14350.1666666667,10144.9166666667,1997.1666666667,33405.4583333333
2015-08-31,16553.6250000000,12926.9583333333,2365.2500000000,39403.2500000000
2015-09-01,17047.6666666667,15089.4583333333,2422.8333333333,40213.3750000000
2015-09-02,17209.2083333333,15736.0000000000,2396.4583333333,39851.9166666667
2015-09-03,17202.6666666667,15941.5416666667,2501.7916666667,40667.0000000000
2015-09-04,16383.8333333333,14570.7500000000,2349.1666666667,39386.3333333333
2015-09-05,14499.5416666667,12693.8333333333,2010.4583333333,33217.8333333333
2015-09-06,14564.6250000000,13392.8750000000,2068.3750000000,30455.4166666667
2015-09-07,15242.5416666667,13741.3333333333,2188.3333333333,33907.0000000000
2015-09-08,17108.1250000000,13929.7083333333,2508.9583333333,40713.9166666667
2015-09-09,16368.0833333333,12378.4583333333,2285.5000000000,42266.8750000000
2015-09-10,15439.6250000000,11069.1666666667,2187.7916666667,36586.5416666667
2015-09-11,14542.5416666667,10581.5000000000,1923.1666666667,33249.8333333333
2015-09-12,12304.1666666667,9050.6250000000,1542.8750000000,28978.5416666667
2015-09-13,11481.2500000000,8669.6666666667,1459.7083333333,26640.1250000000
2015-09-14,13379.3750000000,10759.6666666667,1817.7916666667,27921.0416666667
2015-09-15,14102.8750000000,11918.1250000000,1933.9583333333,29774.2083333333
2015-09-16,14544.5833333333,12197.3750000000,2009.1250000000,31700.3750000000
2015-09-17,14825.3333333333,12735.5000000000,2041.8333333333,32732.7500000000
2015-09-18,14822.7083333333,12591.2916666667,2015.0833333333,32626.9583333333
2015-09-19,13421.5416666667,10104.2916666667,1758.2083333333,30649.4583333333
2015-09-20,12183.3333333333,8950.1666666667,1529.8750000000,28253.7916666667
2015-09-21,13661.4166666667,10469.7500000000,1855.3333333333,27988.0416666667
2015-09-22,14020.1250000000,10959.0833333333,1919.8750000000,28185.8750000000
2015-09-23,14134.5416666667,11308.5416666667,1968.2500000000,28634.7083333333
2015-09-24,14336.4583333333,11251.5416666667,1986.4166666667,28852.7916666667
2015-09-25,13653.5416666667,11195.9583333333,1898.7916666667,28264.8750000000
2015-09-26,12342.5416666667,10166.5000000000,1640.1250000000,25002.2083333333
2015-09-27,12202.7500000000,9635.5416666667,1641.4166666667,24513.1250000000
2015-09-28,14605.7083333333,11681.4583333333,2080.5000000000,30159.2916666667
2015-09-29,14536.9583333333,10941.3333333333,2056.8750000000,33026.3750000000
2015-09-30,13556.5833333333,10028.4583333333,1848.0000000000,32767.0833333333
2015-10-01,12882.9583333333,9955.2916666667,1789.2500000000,27507.5000000000
2015-10-02,12843.6250000000,9918.7083333333,1772.1666666667,26854.8333333333
2015-10-03,12191.6666666667,9041.1666666667,1609.2083333333,25534.8750000000
2015-10-04,11517.7083333333,8639.0416666667,1534.6250000000,24340.4166666667
2015-10-05,13259.7916666667,9957.0416666667,1886.0000000000,26691.5000000000
2015-10-06,13487.2916666667,10232.1666666667,1916.6250000000,27123.5416666667
2015-10-07,13475.7083333333,10405.2500000000,1944.5833333333,27375.0416666667
2015-10-08,13598.2083333333,10562.7916666667,1935.6250000000,27414.5416666667
2015-10-09,13359.7916666667,10097.9583333333,1864.8750000000,28031.3333333333
2015-10-10,11753.2500000000,9005.3750000000,1572.0833333333,23908.0833333333
2015-10-11,11547.8333333333,8753.1250000000,1511.0833333333,23511.9583333333
2015-10-12,13301.5833333333,10079.9583333333,1857.3333333333,26635.2500000000
2015-10-13,13201.7083333333,9925.7500000000,1841.7083333333,27546.1666666667
2015-10-14,13016.4166666667,9962.5000000000,1819.9166666667,26942.0000000000
2015-10-15,13403.9166666667,10081.5416666667,1839.6666666667,26683.2083333333
2015-10-16,13081.3333333333,9936.2916666667,1779.0833333333,26394.7916666667
2015-10-17,12643.4583333333,9206.0416666667,1632.5000000000,24724.9583333333
2015-10-18,12831.7916666667,8785.7083333333,1615.9166666667,25579.9583333333
2015-10-19,14347.2083333333,10094.3333333333,1890.5000000000,28941.1666666667
2015-10-20,13867.1666666667,10164.9583333333,1848.1666666667,27957.4583333333
2015-10-21,13433.0416666667,10326.7500000000,1838.9166666667,27259.0833333333
2015-10-22,13398.7916666667,10112.3333333333,1864.3750000000,27156.9166666667
2015-10-23,13017.7500000000,10048.9583333333,1768.9166666667,26192.8750000000
2015-10-24,11841.0416666667,9327.5000000000,1578.2916666667,24779.4166666667
2015-10-25,11402.5416666667,8548.6666666667,1476.2500000000,24141.9166666667
2015-10-26,13260.9583333333,9970.5416666667,1824.6250000000,27208.0416666667
2015-10-27,13877.2916666667,10203.0833333333,1887.7083333333,28481.9166666667
2015-10-28,13596.4166666667,10353.7083333333,1865.0416666667,28500.9583333333
2015-10-29,13321.5416666667,10633.1250000000,1853.0833333333,27411.0416666667
2015-10-30,13729.2916666667,10195.5416666667,1851.9166666667,26782.0416666667
2015-10-31,12783.9166666667,9411.5416666667,1613.5416666667,25447.6250000000
2015-11-01,11695.3125000000,8743.0625000000,1474.2083333333,24614.5833333333
2015-11-02,13259.3333333333,10106.0000000000,1786.2916666667,27255.3333333333
2015-11-03,13406.3750000000,10250.5416666667,1829.0833333333,27663.0833333333
2015-11-04,13184.2083333333,10389.4166666667,1825.9166666667,27502.5000000000
2015-11-05,13460.0416666667,10518.4166666667,1839.6250000000,27754.5416666667
2015-11-06,13135.1250000000,10102.0416666667,1771.0416666667,28024.2500000000
2015-11-07,12075.0000000000,9290.0416666667,1564.8750000000,24847.8333333333
2015-11-08,12431.6250000000,8962.7916666667,1578.8333333333,24359.2500000000
2015-11-09,14396.1250000000,10228.1250000000,1927.4166666667,28512.5416666667
2015-11-10,13794.4583333333,10342.0000000000,1910.8750000000,28173.4166666667
2015-11-11,13665.2083333333,10333.9166666667,1918.0833333333,27640.0000000000
2015-11-12,13683.3750000000,10650.9583333333,1909.9166666667,28174.7916666667
2015-11-13,13866.0416666667,10635.6666666667,1913.8750000000,27506.3333333333
2015-11-14,13157.2083333333,9670.6666666667,1712.1666666667,26515.2916666667
2015-11-15,12771.0833333333,8854.7916666667,1589.1666666667,26054.2083333333
2015-11-16,14210.4166666667,10182.4166666667,1868.5000000000,27716.3333333333
2015-11-17,13770.6666666667,10536.1250000000,1848.5416666667,28188.7500000000
2015-11-18,13409.2500000000,10419.3333333333,1861.8333333333,28662.7083333333
2015-11-19,13364.7916666667,10603.3750000000,1842.2500000000,28153.3333333333
2015-11-20,14315.6666666667,10919.2916666667,1927.0833333333,27379.1250000000
2015-11-21,13863.8750000000,10584.0000000000,1768.6666666667,26897.1666666667
2015-11-22,13986.1250000000,10401.7500000000,1803.5000000000,26657.4166666667
2015-11-23,15918.3333333333,11345.1666666667,2109.0000000000,31326.0000000000
2015-11-24,15323.6250000000,11214.2500000000,2017.5833333333,31440.5000000000
2015-11-25,13307.7083333333,10801.2083333333,1908.5833333333,30486.5000000000
2015-11-26,11718.5000000000,8924.6666666667,1501.2083333333,26001.8333333333
2015-11-27,11755.0833333333,9531.7916666667,1499.1666666667,25509.7500000000
2015-11-28,12162.7083333333,9733.0416666667,1612.8750000000,25070.7916666667
2015-11-29,12491.3750000000,9725.1250000000,1700.8333333333,26093.4166666667
2015-11-30,14625.5000000000,11023.0416666667,2009.2916666667,30512.7916666667
2015-12-01,14499.1666666667,11014.8333333333,1956.1666666667,30103.4583333333
2015-12-02,14579.7500000000,11429.8333333333,2066.0000000000,29343.8750000000
2015-12-03,15626.5416666667,11615.3750000000,2154.7916666667,29787.3333333333
2015-12-04,15904.3333333333,11196.3333333333,2180.5833333333,30005.6666666667
2015-12-05,14914.3750000000,10298.2500000000,1943.3333333333,28591.2916666667
2015-12-06,14478.2083333333,9811.0833333333,1833.7083333333,28591.9583333333
2015-12-07,15394.9166666667,11354.0000000000,2018.3333333333,30787.5000000000
2015-12-08,15120.7916666667,11274.2083333333,2013.5000000000,30990.5416666667
2015-12-09,15308.2916666667,10910.8750000000,2004.1250000000,31382.5000000000
2015-12-10,14605.1666666667,10956.0416666667,1992.1250000000,29267.4166666667
2015-12-11,13864.5000000000,10716.8750000000,1895.9166666667,28972.7083333333
2015-12-12,12370.5833333333,9732.8333333333,1643.8750000000,26175.0833333333
2015-12-13,12153.0833333333,9394.2083333333,1557.6666666667,25133.6250000000
2015-12-14,13773.1250000000,10704.2083333333,1874.9166666667,28122.4583333333
2015-12-15,14368.7500000000,11133.1250000000,2025.2500000000,28007.1250000000
2015-12-16,14460.7083333333,11242.3333333333,1996.9166666667,29149.9583333333
2015-12-17,14695.6666666667,11642.2916666667,2060.7916666667,29668.3333333333
2015-12-18,16052.8750000000,11830.1250000000,2179.9583333333,30020.5000000000
2015-12-19,15658.6250000000,11156.2916666667,2006.0000000000,30499.8333333333
2015-12-20,15145.0416666667,10258.0000000000,1915.7916666667,30047.7500000000
2015-12-21,15195.9166666667,11035.3333333333,2027.3750000000,31432.6250000000
2015-12-22,13860.6666666667,11077.6250000000,1870.8750000000,29408.5833333333
2015-12-23,13435.7500000000,10763.8333333333,1803.3750000000,28608.0833333333
2015-12-24,11466.0416666667,9747.7083333333,1531.5833333333,26503.1250000000
2015-12-25,11078.0416666667,8961.3750000000,1476.2083333333,24466.0833333333
2015-12-26,11728.3333333333,9591.5416666667,1589.2916666667,24806.2083333333
2015-12-27,11998.9166666667,9685.9583333333,1583.5833333333,25099.2916666667
2015-12-28,14228.6250000000,11483.2500000000,1960.0416666667,29250.4583333333
2015-12-29,13889.2500000000,11209.1250000000,1863.0416666667,29839.9166666667
2015-12-30,14036.7916666667,11280.0416666667,1913.5833333333,29013.0000000000
2015-12-31,13926.0416666667,10935.4583333333,1918.1666666667,27803.8750000000
2016-01-01,14085.5833333333,10475.6666666667,1848.4583333333,27947.9583333333
2016-01-02,14484.0833333333,10422.2083333333,1867.0416666667,29018.0000000000
2016-01-03,14621.5833333333,10559.2083333333,1894.8333333333,29116.7916666667
2016-01-04,16866.3333333333,11746.1250000000,2214.0000000000,34208.8333333333
2016-01-05,17948.4583333333,11959.3333333333,2331.5000000000,38281.2916666667
2016-01-06,17609.8750000000,11805.8750000000,2270.0000000000,36636.7916666667
2016-01-07,16636.4166666667,11423.9166666667,2168.0000000000,34061.4166666667
2016-01-08,15875.5000000000,11223.8333333333,2061.7916666667,32150.0833333333
2016-01-09,13717.0416666667,10523.0833333333,1722.9166666667,28611.2916666667
2016-01-10,14590.6666666667,11060.3333333333,1917.8333333333,26807.9583333333
2016-01-11,18406.6250000000,13049.0416666667,2512.6250000000,33504.0833333333
2016-01-12,18199.2500000000,13102.1250000000,2433.7083333333,35334.0416666667
2016-01-13,19044.5416666667,13437.6666666667,2591.7083333333,37100.5000000000
2016-01-14,16751.0000000000,11988.9166666667,2234.7500000000,34739.6666666667
2016-01-15,16004.9583333333,11482.8750000000,2076.4166666667,31844.4583333333
2016-01-16,14942.5416666667,10855.3750000000,1996.5833333333,28382.3333333333
2016-01-17,15979.5000000000,11823.7083333333,2098.3750000000,30350.9583333333
2016-01-18,19847.2500000000,13406.1250000000,2645.7916666667,36997.0833333333
2016-01-19,20378.2916666667,13367.8750000000,2591.0833333333,40077.0000000000
2016-01-20,19882.7916666667,12806.2916666667,2524.5833333333,37612.0416666667
2016-01-21,18553.7916666667,12455.4583333333,2449.9583333333,36147.7916666667
2016-01-22,18788.4166666667,12298.7500000000,2404.6250000000,37789.2916666667
2016-01-23,17399.9166666667,11028.4583333333,2147.0416666667,35885.5416666667
2016-01-24,16671.1250000000,10581.5000000000,2057.1666666667,33434.9166666667
2016-01-25,17229.6250000000,11572.3333333333,2190.6666666667,35216.3333333333
2016-01-26,16324.1250000000,11910.0416666667,2168.3333333333,33533.7916666667
2016-01-27,16673.1250000000,11888.3333333333,2293.5833333333,32358.0833333333
2016-01-28,17220.6250000000,11685.2500000000,2193.4583333333,34185.1666666667
2016-01-29,16537.0000000000,11526.7916666667,2117.7916666667,33782.8750000000
2016-01-30,14928.4583333333,10217.3750000000,1807.7083333333,31561.8333333333
2016-01-31,13384.6666666667,9601.2500000000,1625.0416666667,28667.5416666667
2016-02-01,14498.1666666667,10982.0833333333,1934.2916666667,29970.7916666667
2016-02-02,15088.1666666667,11614.5833333333,2062.9166666667,30754.1666666667
2016-02-03,14258.3333333333,11534.0416666667,1904.3333333333,30954.5000000000
2016-02-04,15892.9583333333,11734.0000000000,2199.5833333333,29758.5000000000
2016-02-05,16421.1250000000,11621.4583333333,2174.1666666667,32056.4166666667
2016-02-06,15220.7083333333,10527.5833333333,1926.0000000000,30955.5000000000
2016-02-07,14664.5416666667,9838.8333333333,1787.7500000000,30288.0000000000
2016-02-08,16337.5833333333,11551.0000000000,2072.1250000000,32187.7500000000
2016-02-09,18011.9166666667,12429.4166666667,2348.2083333333,33936.1250000000
2016-02-10,19196.8750000000,12683.9166666667,2494.3333333333,34636.2083333333
2016-02-11,19147.1250000000,12592.3333333333,2496.5416666667,37838.9583333333
2016-02-12,18617.9583333333,12499.5416666667,2438.5833333333,38238.2916666667
2016-02-13,17626.2916666667,11992.5000000000,2285.9166666667,37766.5000000000
2016-02-14,18012.3333333333,11595.4583333333,2266.5416666667,38804.8333333333
2016-02-15,17488.9583333333,12127.2083333333,2331.7500000000,39439.4166666667
2016-02-16,16887.5000000000,11879.9583333333,2238.5833333333,33842.7916666667
2016-02-17,16549.0833333333,11637.4166666667,2211.6666666667,33311.7916666667
2016-02-18,16415.5833333333,11750.5833333333,2162.7083333333,34247.1250000000
2016-02-19,15445.8333333333,10720.0833333333,1999.1666666667,35379.0416666667
2016-02-20,12774.6250000000,9432.7083333333,1613.0000000000,28388.9166666667
2016-02-21,12650.2083333333,9355.5000000000,1581.6666666667,26872.9583333333
2016-02-22,14760.6250000000,10769.9583333333,1991.7500000000,29552.5000000000
2016-02-23,15012.6250000000,10937.6666666667,2044.7083333333,32348.2083333333
2016-02-24,15070.7083333333,11533.1250000000,2081.2500000000,31320.4166666667
2016-02-25,16469.2500000000,11474.8333333333,2231.9166666667,30300.2916666667
2016-02-26,16656.0000000000,11347.1666666667,2195.5833333333,32586.3750000000
2016-02-27,14590.9166666667,10095.8750000000,1821.8333333333,30447.9166666667
2016-02-28,13233.7083333333,9145.4166666667,1640.3333333333,27352.5000000000
2016-02-29,13966.5000000000,10657.2916666667,1930.7083333333,28718.2500000000
2016-03-01,14857.0833333333,11756.7916666667,2074.6666666667,28898.8333333333
2016-03-02,16152.9166666667,11756.7083333333,2218.0416666667,30052.1250000000
2016-03-03,17176.3333333333,11606.8333333333,2242.2500000000,33061.6250000000
2016-03-04,16292.7916666667,11258.1666666667,2159.2083333333,33230.1666666667
2016-03-05,14801.1666666667,10370.7500000000,1928.2500000000,30135.2083333333
2016-03-06,13876.4583333333,9493.2500000000,1756.2500000000,28811.7083333333
2016-03-07,14738.0000000000,10323.2916666667,1939.6666666667,29868.1250000000
2016-03-08,13727.3750000000,10218.2916666667,1855.9166666667,27577.6250000000
2016-03-09,13474.8333333333,10147.9583333333,1809.9583333333,27096.8750000000
2016-03-10,13501.6666666667,10203.0833333333,1849.4166666667,27167.4166666667
2016-03-11,13101.6250000000,10251.7083333333,1825.6666666667,26328.3333333333
2016-03-12,12073.2916666667,9384.5416666667,1622.0000000000,24628.3750000000
2016-03-13,11889.7826086957,9054.2608695652,1547.5652173913,24638.2173913043
2016-03-14,13325.0833333333,10177.0833333333,1822.6250000000,28599.8333333333
2016-03-15,13301.8750000000,10207.5416666667,1827.3333333333,28590.5000000000
2016-03-16,13211.2916666667,10199.0833333333,1805.6250000000,27529.9583333333
2016-03-17,13424.5833333333,10207.0833333333,1842.9583333333,27048.0416666667
2016-03-18,13426.7916666667,10249.0416666667,1835.6666666667,27050.4166666667
2016-03-19,13088.8750000000,9478.3750000000,1709.8750000000,27016.9166666667
2016-03-20,13420.2500000000,9108.7083333333,1716.5833333333,27989.4166666667
2016-03-21,14846.2083333333,10330.3750000000,1985.2500000000,30018.7500000000
2016-03-22,14314.4166666667,10310.2500000000,1930.2083333333,29367.8333333333
2016-03-23,13226.0000000000,10531.7083333333,1835.4583333333,27359.1666666667
2016-03-24,13251.3750000000,10868.6666666667,1792.0416666667,26390.0000000000
2016-03-25,12676.3333333333,10009.5833333333,1712.3333333333,25174.4166666667
2016-03-26,12034.0833333333,9121.0000000000,1589.6666666667,23951.1250000000
2016-03-27,11259.4166666667,8567.2916666667,1459.2083333333,23761.7083333333
2016-03-28,13057.5416666667,9928.2083333333,1820.3333333333,26888.0000000000
2016-03-29,13626.3333333333,10203.1250000000,1887.5833333333,27238.2500000000
2016-03-30,13896.5416666667,10202.5416666667,1869.8333333333,27890.7083333333
2016-03-31,13188.8750000000,10100.3333333333,1819.5833333333,26965.9583333333
2016-04-01,12803.9583333333,10075.5000000000,1751.5000000000,26828.6250000000
2016-04-02,12456.1666666667,9820.1666666667,1694.2500000000,23988.7500000000
2016-04-03,13030.4166666667,9201.3750000000,1696.5416666667,25566.2916666667
2016-04-04,13860.7916666667,10591.8750000000,1925.7916666667,28944.1250000000
2016-04-05,14684.5416666667,10874.5833333333,2021.7083333333,30508.8333333333
2016-04-06,14669.1666666667,10708.9583333333,1980.7500000000,30290.0416666667
2016-04-07,14262.0416666667,10735.5416666667,1994.7500000000,28235.0833333333
2016-04-08,14504.6666666667,10788.5000000000,2055.2083333333,28222.8750000000
2016-04-09,14383.4166666667,10074.7500000000,1881.2500000000,28517.7500000000
2016-04-10,13944.1250000000,9633.9583333333,1766.7083333333,27403.8750000000
2016-04-11,13666.6666666667,10172.1250000000,1906.9583333333,28254.5000000000
2016-04-12,13547.0416666667,10416.4166666667,1937.9166666667,27175.8750000000
2016-04-13,13863.8750000000,10398.0416666667,1922.0416666667,27470.0416666667
2016-04-14,13690.8333333333,10229.2083333333,1876.6250000000,27310.5416666667
2016-04-15,13062.8750000000,10010.6250000000,1795.1666666667,26473.7916666667
2016-04-16,11715.3750000000,8976.1250000000,1519.8333333333,23923.7083333333
2016-04-17,11565.2500000000,8591.9166666667,1490.0000000000,23362.7083333333
2016-04-18,13428.7500000000,10172.4166666667,1849.4166666667,26561.9583333333
2016-04-19,13279.9583333333,9891.3333333333,1832.1250000000,26610.8750000000
2016-04-20,13207.0416666667,10011.6666666667,1810.5416666667,26191.5416666667
2016-04-21,13089.8333333333,10126.2916666667,1807.8750000000,26366.7916666667
2016-04-22,12754.3333333333,9749.7500000000,1742.2083333333,26954.2083333333
